country,city,location,date,susceptible,infected,delta_infected,recovered,deaths,density,pm25,pm10,pm1,particle_pollution,no2,co,so2,o3,aqi
China,Guangxi,"China, Guangxi",2020-02-05,49259850,137,14.5,13,0,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Guangxi,"China, Guangxi",2020-02-06,49259832,154,11.0,14,0,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Guangxi,"China, Guangxi",2020-02-07,49259828,155,7.5,17,0,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Guangxi,"China, Guangxi",2020-02-08,49259817,166,11.5,17,0,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Guangxi,"China, Guangxi",2020-02-09,49259805,176,13.5,18,1,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Guangxi,"China, Guangxi",2020-02-10,49259790,185,10.0,24,1,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Guangxi,"China, Guangxi",2020-02-11,49259785,181,6.0,33,1,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Guangxi,"China, Guangxi",2020-02-12,49259778,189,3.5,32,1,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Guangxi,"China, Guangxi",2020-02-13,49259778,187,2.0,33,2,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Guangxi,"China, Guangxi",2020-02-14,49259774,188,6.5,36,2,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Guangxi,"China, Guangxi",2020-02-15,49259765,189,5.5,44,2,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Guangxi,"China, Guangxi",2020-02-16,49259763,186,1.5,49,2,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Guangxi,"China, Guangxi",2020-02-17,49259762,183,2.5,53,2,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Guangxi,"China, Guangxi",2020-02-18,49259758,171,3.0,69,2,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Guangxi,"China, Guangxi",2020-02-19,49259756,156,1.5,86,2,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
China,Guangxi,"China, Guangxi",2020-02-20,49259755,153,1.0,90,2,153.3,117.333333333333,56.3725490196078,,,10.8274509803922,6.77058823529412,4.81960784313725,25.8288888888889,137.75
China,Guangxi,"China, Guangxi",2020-02-21,49259754,147,2.0,97,2,153.3,103.725490196078,54.0,,,9.36862745098039,6.07843137254902,4.10392156862745,26.3977777777778,107.75
China,Guangxi,"China, Guangxi",2020-02-22,49259751,143,1.5,104,2,153.3,95.8235294117647,49.5882352941176,,,8.94509803921569,5.85490196078431,4.50392156862745,27.6111111111111,39.0
China,Guangxi,"China, Guangxi",2020-02-23,49259751,141,1.0,106,2,153.3,112.56862745098,58.3725490196078,,,11.2411764705882,6.89411764705882,5.46470588235294,29.8533333333333,65.0
China,Guangxi,"China, Guangxi",2020-02-24,49259749,137,1.5,112,2,153.3,114.196078431373,58.0196078431373,,-549.6,11.9490196078431,7.16078431372549,5.16470588235294,28.0311111111111,111.25
China,Guangxi,"China, Guangxi",2020-02-25,49259748,116,0.5,134,2,153.3,116.490196078431,55.0980392156863,,-549.6,10.9019607843137,7.14313725490196,4.85882352941176,26.2022222222222,86.5
China,Guangxi,"China, Guangxi",2020-02-26,49259748,103,0.0,147,2,153.3,103.627450980392,48.3725490196078,,-1178.6,9.39803921568628,6.52549019607843,4.12745098039215,24.5866666666667,54.5
China,Guangxi,"China, Guangxi",2020-02-27,49259748,89,0.0,161,2,153.3,95.921568627451,43.1176470588235,,-549.6,9.63137254901961,6.24313725490196,4.2235294117647,24.68,42.75
China,Guangxi,"China, Guangxi",2020-02-28,49259748,82,0.0,168,2,153.3,94.3846153846154,40.0769230769231,,,10.3903846153846,6.38269230769231,4.13076923076923,23.1695652173913,
China,Guangxi,"China, Guangxi",2020-02-29,49259748,74,0.0,176,2,153.3,95.7450980392157,42.2156862745098,,-549.6,10.5039215686274,6.50196078431372,3.99019607843137,21.5066666666667,116.75
China,Guangxi,"China, Guangxi",2020-03-01,49259748,69,0.0,181,2,153.3,88.3921568627451,39.3725490196078,,-549.6,9.47058823529412,6.40980392156863,3.64117647058823,24.2822222222222,60.5
China,Guangxi,"China, Guangxi",2020-03-02,49259748,58,0.0,192,2,153.3,91.1153846153846,41.0961538461538,,-2226.93333333333,9.70384615384616,6.43653846153846,4.0576923076923,26.104347826087,
China,Guangxi,"China, Guangxi",2020-03-03,49259748,48,0.0,202,2,153.3,89.8627450980392,39.1764705882353,,-549.6,9.89607843137255,6.06470588235294,3.77058823529411,25.7136363636364,
China,Guangxi,"China, Guangxi",2020-03-04,49259748,40,0.0,210,2,153.3,80.9038461538462,35.6923076923077,,,10.0961538461538,5.70384615384615,4.25192307692307,23.9195652173913,
China,Guangxi,"China, Guangxi",2020-03-05,49259748,36,0.0,214,2,153.3,86.9423076923077,39.8846153846154,,,11.0365384615385,5.95,4.90576923076923,25.2152173913043,
China,Guangxi,"China, Guangxi",2020-03-06,49259748,33,0.0,217,2,153.3,102.788461538462,45.8461538461538,,,11.3173076923077,5.88653846153846,4.40576923076923,27.8934782608696,
China,Guangxi,"China, Guangxi",2020-03-07,49259748,32,0.0,218,2,153.3,111.019230769231,49.7307692307692,,,12.7038461538462,6.48846153846154,4.46153846153846,25.1239130434783,
China,Guangxi,"China, Guangxi",2020-03-08,49259748,27,0.0,223,2,153.3,106.519230769231,50.9230769230769,,-1807.6,11.8211538461538,6.63269230769231,4.12307692307692,24.5934782608696,
China,Guangxi,"China, Guangxi",2020-03-09,49259748,20,0.0,230,2,153.3,89.5384615384615,43.5576923076923,,,9.79615384615384,6.01538461538461,3.475,25.6365853658537,
China,Guangxi,"China, Guangxi",2020-03-10,49259748,16,0.0,234,2,153.3,76.8269230769231,41.9038461538462,,,9.12884615384615,5.61730769230769,4.00961538461538,28.3347826086956,
China,Guangxi,"China, Guangxi",2020-03-11,49259748,12,0.0,238,2,153.3,96.3846153846154,52.9423076923077,,,13.3903846153846,6.28653846153846,4.85192307692307,27.1086956521739,
China,Guangxi,"China, Guangxi",2020-03-12,49259748,9,0.0,241,2,153.3,95.75,53.5961538461538,,,11.8423076923077,5.79615384615385,4.1326923076923,26.6304347826087,
China,Guangxi,"China, Guangxi",2020-03-13,49259748,7,0.0,243,2,153.3,89.7692307692308,47.5192307692308,,,11.1326923076923,5.65961538461538,3.82115384615384,22.0934782608696,
China,Guangxi,"China, Guangxi",2020-03-14,49259748,7,0.0,243,2,153.3,77.5384615384615,46.6538461538462,,,10.0538461538462,5.37884615384615,4.07115384615384,25.7682926829268,
China,Guangxi,"China, Guangxi",2020-03-15,49259748,7,0.0,243,2,153.3,83.6153846153846,52.8653846153846,,,12.6711538461538,5.5,4.80961538461538,26.8731707317073,
China,Guangxi,"China, Guangxi",2020-03-16,49259748,2,0.5,248,2,153.3,87.9423076923077,52.4807692307692,,,12.9288461538462,5.62692307692308,5.03846153846153,29.6956521739131,63.0
China,Guangxi,"China, Guangxi",2020-03-17,49259747,3,0.5,248,2,153.3,95.5192307692308,54.6538461538462,,,15.1903846153846,5.875,5.26538461538461,26.6086956521739,76.0
China,Guangxi,"China, Guangxi",2020-03-18,49259747,1,0.0,250,2,153.3,109.019230769231,60.6346153846154,,,16.4403846153846,6.02307692307692,5.59038461538461,25.2565217391304,
China,Guangxi,"China, Guangxi",2020-03-19,49259747,1,0.5,250,2,153.3,78.2884615384615,53.1153846153846,,,12.4634615384615,5.36538461538461,4.53076923076923,24.2913043478261,
China,Guangxi,"China, Guangxi",2020-03-20,49259746,2,0.5,250,2,153.3,93.2884615384615,63.3653846153846,,,15.7519230769231,5.81923076923077,5.26923076923077,24.5391304347826,
China,Guangxi,"China, Guangxi",2020-03-21,49259746,2,0.0,250,2,153.3,98.8269230769231,58.0,,,14.1115384615385,5.93846153846154,5.275,27.7804347826087,
China,Guangxi,"China, Guangxi",2020-03-22,49259746,2,0.0,250,2,153.3,96.4038461538462,50.8846153846154,,,12.5538461538462,5.87307692307692,4.77307692307692,27.6021739130435,
China,Guangxi,"China, Guangxi",2020-03-23,49259746,2,0.0,250,2,153.3,91.3846153846154,49.9615384615385,,,13.4480769230769,5.66538461538462,4.78846153846153,28.7369565217391,
China,Guangxi,"China, Guangxi",2020-03-24,49259746,2,0.0,250,2,153.3,98.6923076923077,51.8269230769231,,,13.9769230769231,5.83653846153846,5.07692307692307,30.5565217391304,
China,Guangxi,"China, Guangxi",2020-03-25,49259746,2,0.0,250,2,153.3,99.1538461538462,52.2307692307692,,,12.9961538461538,5.93076923076923,4.97692307692307,30.5782608695652,
China,Guangxi,"China, Guangxi",2020-03-26,49259746,2,0.0,250,2,153.3,82.3269230769231,43.1730769230769,,,10.9807692307692,5.51538461538462,3.6,24.4130434782609,
China,Guangxi,"China, Guangxi",2020-03-27,49259746,2,0.0,250,2,153.3,53.9423076923077,31.5961538461538,,,8.36346153846154,4.4,3.14807692307692,23.4869565217391,26.0
China,Guangxi,"China, Guangxi",2020-03-28,49259746,2,0.0,250,2,153.3,55.6923076923077,32.25,,,10.1442307692308,4.88076923076923,3.65,23.2239130434783,51.0
China,Guizhou,"China, Guizhou",2020-01-23,35999997,3,1.0,0,0,153.3,139.153846153846,70.9615384615385,,-549.6,14.3269230769231,10.5096153846154,5.41153846153846,19.9217391304348,221.0
China,Guizhou,"China, Guizhou",2020-01-24,35999997,3,0.5,0,0,153.3,119.538461538462,56.9038461538462,,-549.6,9.44230769230769,8.25961538461539,5.08653846153846,23.6739130434783,
China,Guizhou,"China, Guizhou",2020-01-25,35999996,4,1.0,0,0,153.3,125.442307692308,58.3653846153846,,-3065.6,9.49230769230769,8.42884615384616,7.06153846153846,20.8108695652174,
China,Guizhou,"China, Guizhou",2020-01-26,35999995,5,1.5,0,0,153.3,111.711538461538,50.7884615384615,,-3065.6,8.8,8.60576923076923,6.00769230769231,21.9978260869565,
China,Guizhou,"China, Guizhou",2020-01-27,35999993,7,2.0,0,0,153.3,116.884615384615,49.3461538461538,,-2226.93333333333,9.09615384615385,8.81730769230769,5.85384615384615,23.0934782608696,
China,Guizhou,"China, Guizhou",2020-01-28,35999991,9,1.0,0,0,153.3,133.423076923077,57.8461538461538,,-549.6,8.92884615384615,9.20961538461538,5.99038461538461,23.1347826086957,
China,Guizhou,"China, Guizhou",2020-01-29,35999991,8,1.5,1,0,153.3,125.807692307692,52.0769230769231,,-549.6,7.80192307692307,8.175,5.41923076923077,25.5717391304348,
China,Guizhou,"China, Guizhou",2020-01-30,35999988,11,10.0,1,0,153.3,126.942307692308,53.0384615384615,,-549.6,8.60576923076923,8.33076923076923,5.57307692307692,25.7565217391304,
China,Guizhou,"China, Guizhou",2020-01-31,35999971,27,8.5,2,0,153.3,138.730769230769,58.9807692307692,,-549.6,10.3923076923077,8.68461538461538,6.09038461538462,28.0217391304348,158.0
China,Guizhou,"China, Guizhou",2020-02-01,35999971,27,4.5,2,0,153.3,128.384615384615,55.1538461538462,,-549.6,9.57884615384615,7.81923076923077,5.67884615384615,28.9695652173913,66.25
China,Guizhou,"China, Guizhou",2020-02-02,35999962,36,8.5,2,0,153.3,108.826923076923,45.5769230769231,,-549.6,8.16153846153846,6.66346153846154,4.84807692307692,26.6586956521739,73.5
China,Guizhou,"China, Guizhou",2020-02-03,35999954,44,10.0,2,0,153.3,112.076923076923,46.5,,-1178.6,8.5,7.03076923076923,4.9,24.7630434782609,70.0
China,Guizhou,"China, Guizhou",2020-02-04,35999942,56,9.0,2,0,153.3,95.8269230769231,41.2884615384615,,-1178.6,8.075,7.18461538461539,4.84423076923076,22.7717391304348,70.25
China,Guizhou,"China, Guizhou",2020-02-05,35999936,54,6.5,9,1,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Guizhou,"China, Guizhou",2020-02-06,35999929,64,8.5,6,1,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Guizhou,"China, Guizhou",2020-02-07,35999919,74,9.0,6,1,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Guizhou,"China, Guizhou",2020-02-08,35999911,81,9.0,7,1,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Guizhou,"China, Guizhou",2020-02-09,35999901,91,10.0,7,1,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Guizhou,"China, Guizhou",2020-02-10,35999891,98,14.0,10,1,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Guizhou,"China, Guizhou",2020-02-11,35999873,109,12.0,17,1,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Guizhou,"China, Guizhou",2020-02-12,35999867,114,4.0,18,1,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Guizhou,"China, Guizhou",2020-02-13,35999865,107,3.5,27,1,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Guizhou,"China, Guizhou",2020-02-14,35999860,111,4.0,28,1,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Guizhou,"China, Guizhou",2020-02-15,35999857,101,2.0,41,1,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Guizhou,"China, Guizhou",2020-02-16,35999856,97,1.5,46,1,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Guizhou,"China, Guizhou",2020-02-17,35999854,88,1.0,57,1,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Guizhou,"China, Guizhou",2020-02-18,35999854,78,0.0,66,2,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Guizhou,"China, Guizhou",2020-02-19,35999854,74,0.0,70,2,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
China,Guizhou,"China, Guizhou",2020-02-20,35999854,72,0.0,72,2,153.3,117.333333333333,56.3725490196078,,,10.8274509803922,6.77058823529412,4.81960784313725,25.8288888888889,137.75
China,Guizhou,"China, Guizhou",2020-02-21,35999854,67,0.0,77,2,153.3,103.725490196078,54.0,,,9.36862745098039,6.07843137254902,4.10392156862745,26.3977777777778,107.75
China,Guizhou,"China, Guizhou",2020-02-22,35999854,54,0.0,90,2,153.3,95.8235294117647,49.5882352941176,,,8.94509803921569,5.85490196078431,4.50392156862745,27.6111111111111,39.0
China,Guizhou,"China, Guizhou",2020-02-23,35999854,42,0.0,102,2,153.3,112.56862745098,58.3725490196078,,,11.2411764705882,6.89411764705882,5.46470588235294,29.8533333333333,65.0
China,Guizhou,"China, Guizhou",2020-02-24,35999854,42,0.0,102,2,153.3,114.196078431373,58.0196078431373,,-549.6,11.9490196078431,7.16078431372549,5.16470588235294,28.0311111111111,111.25
China,Guizhou,"China, Guizhou",2020-02-25,35999854,40,0.0,104,2,153.3,116.490196078431,55.0980392156863,,-549.6,10.9019607843137,7.14313725490196,4.85882352941176,26.2022222222222,86.5
China,Guizhou,"China, Guizhou",2020-02-26,35999854,40,0.0,104,2,153.3,103.627450980392,48.3725490196078,,-1178.6,9.39803921568628,6.52549019607843,4.12745098039215,24.5866666666667,54.5
China,Guizhou,"China, Guizhou",2020-02-27,35999854,32,0.0,112,2,153.3,95.921568627451,43.1176470588235,,-549.6,9.63137254901961,6.24313725490196,4.2235294117647,24.68,42.75
China,Guizhou,"China, Guizhou",2020-02-28,35999854,32,0.0,112,2,153.3,94.3846153846154,40.0769230769231,,,10.3903846153846,6.38269230769231,4.13076923076923,23.1695652173913,
China,Guizhou,"China, Guizhou",2020-02-29,35999854,32,0.0,112,2,153.3,95.7450980392157,42.2156862745098,,-549.6,10.5039215686274,6.50196078431372,3.99019607843137,21.5066666666667,116.75
China,Guizhou,"China, Guizhou",2020-03-01,35999854,32,0.0,112,2,153.3,88.3921568627451,39.3725490196078,,-549.6,9.47058823529412,6.40980392156863,3.64117647058823,24.2822222222222,60.5
China,Guizhou,"China, Guizhou",2020-03-02,35999854,30,0.0,114,2,153.3,91.1153846153846,41.0961538461538,,-2226.93333333333,9.70384615384616,6.43653846153846,4.0576923076923,26.104347826087,
China,Guizhou,"China, Guizhou",2020-03-03,35999854,30,0.0,114,2,153.3,89.8627450980392,39.1764705882353,,-549.6,9.89607843137255,6.06470588235294,3.77058823529411,25.7136363636364,
China,Guizhou,"China, Guizhou",2020-03-04,35999854,30,0.0,114,2,153.3,80.9038461538462,35.6923076923077,,,10.0961538461538,5.70384615384615,4.25192307692307,23.9195652173913,
China,Guizhou,"China, Guizhou",2020-03-05,35999854,30,0.0,114,2,153.3,86.9423076923077,39.8846153846154,,,11.0365384615385,5.95,4.90576923076923,25.2152173913043,
China,Guizhou,"China, Guizhou",2020-03-06,35999854,30,0.0,114,2,153.3,102.788461538462,45.8461538461538,,,11.3173076923077,5.88653846153846,4.40576923076923,27.8934782608696,
China,Guizhou,"China, Guizhou",2020-03-07,35999854,29,0.0,115,2,153.3,111.019230769231,49.7307692307692,,,12.7038461538462,6.48846153846154,4.46153846153846,25.1239130434783,
China,Guizhou,"China, Guizhou",2020-03-08,35999854,27,0.0,117,2,153.3,106.519230769231,50.9230769230769,,-1807.6,11.8211538461538,6.63269230769231,4.12307692307692,24.5934782608696,
China,Guizhou,"China, Guizhou",2020-03-09,35999854,21,0.0,123,2,153.3,89.5384615384615,43.5576923076923,,,9.79615384615384,6.01538461538461,3.475,25.6365853658537,
China,Guizhou,"China, Guizhou",2020-03-10,35999854,15,0.0,129,2,153.3,76.8269230769231,41.9038461538462,,,9.12884615384615,5.61730769230769,4.00961538461538,28.3347826086956,
China,Guizhou,"China, Guizhou",2020-03-11,35999854,11,0.0,133,2,153.3,96.3846153846154,52.9423076923077,,,13.3903846153846,6.28653846153846,4.85192307692307,27.1086956521739,
China,Guizhou,"China, Guizhou",2020-03-12,35999854,7,0.0,137,2,153.3,95.75,53.5961538461538,,,11.8423076923077,5.79615384615385,4.1326923076923,26.6304347826087,
China,Guizhou,"China, Guizhou",2020-03-13,35999854,4,0.0,140,2,153.3,89.7692307692308,47.5192307692308,,,11.1326923076923,5.65961538461538,3.82115384615384,22.0934782608696,
China,Guizhou,"China, Guizhou",2020-03-14,35999854,1,0.0,143,2,153.3,77.5384615384615,46.6538461538462,,,10.0538461538462,5.37884615384615,4.07115384615384,25.7682926829268,
China,Guizhou,"China, Guizhou",2020-03-15,35999854,1,0.0,143,2,153.3,83.6153846153846,52.8653846153846,,,12.6711538461538,5.5,4.80961538461538,26.8731707317073,
China,Guizhou,"China, Guizhou",2020-03-16,35999854,0,0.5,144,2,153.3,87.9423076923077,52.4807692307692,,,12.9288461538462,5.62692307692308,5.03846153846153,29.6956521739131,63.0
China,Guizhou,"China, Guizhou",2020-03-17,35999853,1,0.0,144,2,153.3,95.5192307692308,54.6538461538462,,,15.1903846153846,5.875,5.26538461538461,26.6086956521739,76.0
China,Guizhou,"China, Guizhou",2020-03-18,35999854,0,-0.5,144,2,153.3,109.019230769231,60.6346153846154,,,16.4403846153846,6.02307692307692,5.59038461538461,25.2565217391304,
China,Guizhou,"China, Guizhou",2020-03-19,35999854,0,0.0,144,2,153.3,78.2884615384615,53.1153846153846,,,12.4634615384615,5.36538461538461,4.53076923076923,24.2913043478261,
China,Guizhou,"China, Guizhou",2020-03-20,35999854,0,0.0,144,2,153.3,93.2884615384615,63.3653846153846,,,15.7519230769231,5.81923076923077,5.26923076923077,24.5391304347826,
China,Guizhou,"China, Guizhou",2020-03-21,35999854,0,0.0,144,2,153.3,98.8269230769231,58.0,,,14.1115384615385,5.93846153846154,5.275,27.7804347826087,
China,Guizhou,"China, Guizhou",2020-03-22,35999854,0,0.0,144,2,153.3,96.4038461538462,50.8846153846154,,,12.5538461538462,5.87307692307692,4.77307692307692,27.6021739130435,
China,Guizhou,"China, Guizhou",2020-03-23,35999854,0,0.0,144,2,153.3,91.3846153846154,49.9615384615385,,,13.4480769230769,5.66538461538462,4.78846153846153,28.7369565217391,
China,Guizhou,"China, Guizhou",2020-03-24,35999854,0,0.0,144,2,153.3,98.6923076923077,51.8269230769231,,,13.9769230769231,5.83653846153846,5.07692307692307,30.5565217391304,
China,Guizhou,"China, Guizhou",2020-03-25,35999854,0,0.0,144,2,153.3,99.1538461538462,52.2307692307692,,,12.9961538461538,5.93076923076923,4.97692307692307,30.5782608695652,
China,Guizhou,"China, Guizhou",2020-03-26,35999854,0,0.0,144,2,153.3,82.3269230769231,43.1730769230769,,,10.9807692307692,5.51538461538462,3.6,24.4130434782609,
China,Guizhou,"China, Guizhou",2020-03-27,35999854,0,0.0,144,2,153.3,53.9423076923077,31.5961538461538,,,8.36346153846154,4.4,3.14807692307692,23.4869565217391,26.0
China,Guizhou,"China, Guizhou",2020-03-28,35999854,0,0.0,144,2,153.3,55.6923076923077,32.25,,,10.1442307692308,4.88076923076923,3.65,23.2239130434783,51.0
China,Hainan,"China, Hainan",2020-01-23,9339995,5,2.0,0,0,153.3,139.153846153846,70.9615384615385,,-549.6,14.3269230769231,10.5096153846154,5.41153846153846,19.9217391304348,221.0
China,Hainan,"China, Hainan",2020-01-24,9339992,8,7.0,0,0,153.3,119.538461538462,56.9038461538462,,-549.6,9.44230769230769,8.25961538461539,5.08653846153846,23.6739130434783,
China,Hainan,"China, Hainan",2020-01-25,9339981,19,7.0,0,0,153.3,125.442307692308,58.3653846153846,,-3065.6,9.49230769230769,8.42884615384616,7.06153846153846,20.8108695652174,
China,Hainan,"China, Hainan",2020-01-26,9339978,22,7.0,0,0,153.3,111.711538461538,50.7884615384615,,-3065.6,8.8,8.60576923076923,6.00769230769231,21.9978260869565,
China,Hainan,"China, Hainan",2020-01-27,9339967,32,9.0,0,1,153.3,116.884615384615,49.3461538461538,,-2226.93333333333,9.09615384615385,8.81730769230769,5.85384615384615,23.0934782608696,
China,Hainan,"China, Hainan",2020-01-28,9339960,39,5.0,0,1,153.3,133.423076923077,57.8461538461538,,-549.6,8.92884615384615,9.20961538461538,5.99038461538461,23.1347826086957,
China,Hainan,"China, Hainan",2020-01-29,9339957,42,3.0,0,1,153.3,125.807692307692,52.0769230769231,,-549.6,7.80192307692307,8.175,5.41923076923077,25.5717391304348,
China,Hainan,"China, Hainan",2020-01-30,9339954,44,4.5,1,1,153.3,126.942307692308,53.0384615384615,,-549.6,8.60576923076923,8.33076923076923,5.57307692307692,25.7565217391304,
China,Hainan,"China, Hainan",2020-01-31,9339948,50,8.0,1,1,153.3,138.730769230769,58.9807692307692,,-549.6,10.3923076923077,8.68461538461538,6.09038461538462,28.0217391304348,158.0
China,Hainan,"China, Hainan",2020-02-01,9339938,60,6.0,1,1,153.3,128.384615384615,55.1538461538462,,-549.6,9.57884615384615,7.81923076923077,5.67884615384615,28.9695652173913,66.25
China,Hainan,"China, Hainan",2020-02-02,9339936,59,5.0,4,1,153.3,108.826923076923,45.5769230769231,,-549.6,8.16153846153846,6.66346153846154,4.84807692307692,26.6586956521739,73.5
China,Hainan,"China, Hainan",2020-02-03,9339928,67,8.0,4,1,153.3,112.076923076923,46.5,,-1178.6,8.5,7.03076923076923,4.9,24.7630434782609,70.0
China,Hainan,"China, Hainan",2020-02-04,9339920,74,13.5,5,1,153.3,95.8269230769231,41.2884615384615,,-1178.6,8.075,7.18461538461539,4.84423076923076,22.7717391304348,70.25
China,Hainan,"China, Hainan",2020-02-05,9339901,93,13.0,5,1,153.3,95.0769230769231,40.1153846153846,,-549.6,7.51923076923077,6.83076923076923,4.62884615384615,22.4021739130435,46.75
China,Hainan,"China, Hainan",2020-02-06,9339894,97,9.0,8,1,153.3,91.4038461538462,38.0576923076923,,-549.6,7.50384615384615,6.99038461538462,4.86730769230769,23.0086956521739,62.0
China,Hainan,"China, Hainan",2020-02-07,9339883,105,9.0,10,2,153.3,103.173076923077,42.9423076923077,,-549.6,7.9,7.40961538461538,4.86538461538461,21.0565217391304,110.5
China,Hainan,"China, Hainan",2020-02-08,9339876,108,7.0,14,2,153.3,110.115384615385,47.5769230769231,,-549.6,7.92307692307692,7.68076923076923,4.90192307692307,21.8978260869565,164.0
China,Hainan,"China, Hainan",2020-02-09,9339869,109,7.0,19,3,153.3,116.862745098039,48.3725490196078,,-549.6,8.35490196078431,8.1313725490196,5.64509803921569,23.2111111111111,146.0
China,Hainan,"China, Hainan",2020-02-10,9339862,116,6.5,19,3,153.3,113.192307692308,48.4038461538462,,,9.84615384615385,8.32115384615384,5.94615384615385,24.6108695652174,139.25
China,Hainan,"China, Hainan",2020-02-11,9339856,121,9.5,20,3,153.3,118.692307692308,49.6730769230769,,,9.81153846153846,8.20961538461539,5.41346153846154,24.3869565217391,154.0
China,Hainan,"China, Hainan",2020-02-12,9339843,126,6.5,27,4,153.3,119.196078431373,50.8627450980392,,,10.4725490196078,8.69411764705883,5.29607843137255,21.8688888888889,177.5
China,Hainan,"China, Hainan",2020-02-13,9339843,123,1.0,30,4,153.3,112.607843137255,49.0588235294118,,,9.55686274509804,8.22745098039216,4.74117647058823,20.5911111111111,171.25
China,Hainan,"China, Hainan",2020-02-14,9339841,112,2.5,43,4,153.3,76.0196078431373,36.3921568627451,,,6.31764705882353,6.04901960784314,3.48235294117647,20.7466666666667,83.25
China,Hainan,"China, Hainan",2020-02-15,9339838,119,1.5,39,4,153.3,57.1764705882353,25.8823529411765,,,5.24901960784314,5.11764705882353,3.44705882352941,23.0111111111111,27.75
China,Hainan,"China, Hainan",2020-02-16,9339838,106,0.5,52,4,153.3,49.7647058823529,25.5294117647059,,,4.65490196078431,4.92352941176471,3.78823529411764,24.2688888888889,25.25
China,Hainan,"China, Hainan",2020-02-17,9339837,100,0.5,59,4,153.3,60.4901960784314,26.7843137254902,,,6.16470588235294,5.12156862745098,4.43725490196078,26.2488888888889,28.25
China,Hainan,"China, Hainan",2020-02-18,9339837,80,2.5,79,4,153.3,82.0,35.2941176470588,,,9.32745098039215,5.93137254901961,5.41372549019608,26.8311111111111,48.5
China,Hainan,"China, Hainan",2020-02-19,9339832,80,2.5,84,4,153.3,105.137254901961,48.078431372549,,,11.1372549019608,6.66862745098039,5.41764705882353,26.1533333333333,99.5
